Season,Team,Goals,Opponent,Opponent Goals,Shots,Opponent Shots,Shots on Target,Opponent Shots on Target,Corners,Opponent Corners,Fouls Commited,Opponent Fouls Commited,Yellow Cards,Opponent Yellow Cards,Red Cards,Opponent Red Cards,position,played,won,drawn,lost,gf,ga,gd,points,Win Rate,Draw Rate,Loss Rate,Total Wins Last N,Total Losses Last N,Total Draws Last N,Recent Goals Scored,Recent Goals Conceded,Average Goals Scored,Average Goals Conceded
2015,30,0,8,4,6,12,2,4,4,5,18,11,3,2,1,0,5,38,19,7,12,58,53,5,64,0.5,0.1842105263,0.3157894737,95.0,60.0,35.0,9.0,6.0,1.8,1.2
2015,30,1,1,1,6,16,4,6,5,15,16,7,6,3,0,0,5,38,19,7,12,58,53,5,64,0.5,0.1842105263,0.3157894737,95.0,60.0,35.0,7.0,10.0,1.4,2.0
2015,30,0,6,0,12,15,2,4,3,5,5,9,0,2,0,0,5,38,19,7,12,58,53,5,64,0.5,0.1842105263,0.3157894737,95.0,60.0,35.0,7.0,5.0,1.4,1.0
2015,30,1,10,0,16,9,3,1,5,3,8,12,2,1,0,0,5,38,19,7,12,58,53,5,64,0.5,0.1842105263,0.3157894737,95.0,60.0,35.0,6.0,6.0,1.2,1.2
2015,2,0,33,2,16,10,1,2,8,10,9,8,0,2,0,0,17,38,10,8,20,31,57,-26,38,0.2631578947,0.2105263158,0.5263157895,86.0,68.0,36.0,6.0,7.0,1.2,1.4
2015,2,0,21,0,9,11,0,4,7,7,11,8,4,0,0,1,17,38,10,8,20,31,57,-26,38,0.2631578947,0.2105263158,0.5263157895,77.0,76.0,37.0,4.0,5.0,0.8,1.0
2015,2,2,13,1,11,9,4,3,3,7,9,10,1,4,0,0,17,38,10,8,20,31,57,-26,38,0.2631578947,0.2105263158,0.5263157895,68.0,84.0,38.0,5.0,6.0,1.0,1.2
2015,2,0,1,3,6,9,2,3,5,5,11,9,1,3,0,0,17,38,10,8,20,31,57,-26,38,0.2631578947,0.2105263158,0.5263157895,59.0,92.0,39.0,3.0,7.0,0.6,1.4
2015,2,1,26,1,7,15,1,4,2,8,15,17,1,2,0,0,17,38,10,8,20,31,57,-26,38,0.2631578947,0.2105263158,0.5263157895,50.0,100.0,40.0,3.0,7.0,0.6,1.4
2015,2,1,20,1,10,16,4,9,3,9,9,10,1,1,1,0,17,38,10,8,20,31,57,-26,38,0.2631578947,0.2105263158,0.5263157895,50.0,100.0,40.0,4.0,6.0,0.8,1.2
2015,2,0,28,0,14,15,3,3,4,4,4,11,1,4,1,0,17,38,10,8,20,31,57,-26,38,0.2631578947,0.2105263158,0.5263157895,50.0,100.0,40.0,4.0,6.0,0.8,1.2
2015,2,0,9,0,14,6,3,0,5,2,11,12,1,1,0,0,17,38,10,8,20,31,57,-26,38,0.2631578947,0.2105263158,0.5263157895,50.0,100.0,40.0,2.0,5.0,0.4,1.0
2015,2,0,17,2,15,12,4,5,9,5,13,11,1,1,0,0,17,38,10,8,20,31,57,-26,38,0.2631578947,0.2105263158,0.5263157895,50.0,100.0,40.0,2.0,4.0,0.4,0.8
2015,2,1,8,2,8,12,1,5,7,7,8,7,3,2,0,0,17,38,10,8,20,31,57,-26,38,0.2631578947,0.2105263158,0.5263157895,50.0,100.0,40.0,2.0,5.0,0.4,1.0
2015,2,1,27,2,3,11,2,6,11,3,11,14,1,3,1,0,17,38,10,8,20,31,57,-26,38,0.2631578947,0.2105263158,0.5263157895,50.0,100.0,40.0,2.0,6.0,0.4,1.2
2015,2,2,32,1,16,3,8,1,0,3,15,13,2,4,0,0,17,38,10,8,20,31,57,-26,38,0.2631578947,0.2105263158,0.5263157895,50.0,100.0,40.0,4.0,7.0,0.8,1.4
2015,2,0,29,1,12,9,3,6,4,9,13,9,0,0,0,0,17,38,10,8,20,31,57,-26,38,0.2631578947,0.2105263158,0.5263157895,50.0,100.0,40.0,4.0,8.0,0.8,1.6
2015,2,3,24,3,21,11,7,5,7,3,8,12,0,4,0,0,17,38,10,8,20,31,57,-26,38,0.2631578947,0.2105263158,0.5263157895,50.0,100.0,40.0,7.0,9.0,1.4,1.8
2015,2,3,10,2,11,9,4,5,5,3,13,12,2,1,0,0,17,38,10,8,20,31,57,-26,38,0.2631578947,0.2105263158,0.5263157895,50.0,100.0,40.0,9.0,9.0,1.8,1.8
2015,2,0,6,1,16,6,5,3,7,2,9,6,1,2,0,0,17,38,10,8,20,31,57,-26,38,0.2631578947,0.2105263158,0.5263157895,50.0,100.0,40.0,8.0,8.0,1.6,1.6
2015,2,0,27,1,13,12,2,5,9,5,12,12,1,0,0,0,17,38,10,8,20,31,57,-26,38,0.2631578947,0.2105263158,0.5263157895,50.0,100.0,40.0,6.0,8.0,1.2,1.6
2015,2,0,7,0,18,12,6,3,9,7,9,5,0,0,0,0,17,38,10,8,20,31,57,-26,38,0.2631578947,0.2105263158,0.5263157895,50.0,100.0,40.0,6.0,7.0,1.2,1.4
2015,2,0,9,1,7,14,4,4,4,2,12,7,2,0,0,0,17,38,10,8,20,31,57,-26,38,0.2631578947,0.2105263158,0.5263157895,50.0,100.0,40.0,3.0,5.0,0.6,1.0
2015,2,0,30,3,4,12,1,6,1,5,11,11,0,1,0,0,17,38,10,8,20,31,57,-26,38,0.2631578947,0.2105263158,0.5263157895,50.0,100.0,40.0,0.0,6.0,0.0,1.2
2015,2,1,27,0,7,12,2,2,8,2,9,14,3,0,0,0,17,38,10,8,20,31,57,-26,38,0.2631578947,0.2105263158,0.5263157895,50.0,100.0,40.0,1.0,5.0,0.2,1.0
2015,2,1,17,0,5,18,1,1,6,7,10,9,1,2,0,0,17,38,10,8,20,31,57,-26,38,0.2631578947,0.2105263158,0.5263157895,50.0,100.0,40.0,2.0,4.0,0.4,0.8
2015,2,0,8,3,7,17,1,8,2,9,9,11,2,2,0,0,17,38,10,8,20,31,57,-26,38,0.2631578947,0.2105263158,0.5263157895,50.0,100.0,40.0,2.0,7.0,0.4,1.4
2015,2,0,10,3,10,15,2,6,4,3,16,11,2,2,0,0,17,38,10,8,20,31,57,-26,38,0.2631578947,0.2105263158,0.5263157895,50.0,100.0,40.0,2.0,9.0,0.4,1.8
2015,2,0,24,2,15,11,6,4,4,2,14,11,2,0,0,0,17,38,10,8,20,31,57,-26,38,0.2631578947,0.2105263158,0.5263157895,50.0,100.0,40.0,2.0,8.0,0.4,1.6
2015,2,0,33,0,12,21,4,5,2,13,10,9,3,0,0,0,17,38,10,8,20,31,57,-26,38,0.2631578947,0.2105263158,0.5263157895,50.0,100.0,40.0,1.0,8.0,0.2,1.6
2015,2,1,6,1,18,11,7,4,5,1,8,8,4,3,0,0,17,38,10,8,20,31,57,-26,38,0.2631578947,0.2105263158,0.5263157895,50.0,100.0,40.0,1.0,9.0,0.2,1.8
2015,2,0,32,1,7,13,2,5,2,4,12,17,2,4,1,0,17,38,10,8,20,31,57,-26,38,0.2631578947,0.2105263158,0.5263157895,50.0,100.0,40.0,1.0,7.0,0.2,1.4
2015,2,0,29,1,11,7,3,2,0,4,12,17,4,1,0,0,17,38,10,8,20,31,57,-26,38,0.2631578947,0.2105263158,0.5263157895,50.0,100.0,40.0,1.0,5.0,0.2,1.0
2015,2,0,1,5,9,13,2,8,7,7,10,6,2,0,0,0,17,38,10,8,20,31,57,-26,38,0.2631578947,0.2105263158,0.5263157895,50.0,100.0,40.0,1.0,8.0,0.2,1.6
2015,2,0,21,1,13,14,3,5,5,9,16,6,5,1,0,0,17,38,10,8,20,31,57,-26,38,0.2631578947,0.2105263158,0.5263157895,50.0,100.0,40.0,1.0,9.0,0.2,1.8
2015,2,4,28,0,14,12,8,2,5,2,9,10,1,1,0,0,17,38,10,8,20,31,57,-26,38,0.2631578947,0.2105263158,0.5263157895,50.0,100.0,40.0,4.0,8.0,0.8,1.6
2015,2,1,20,3,4,19,2,7,2,10,12,15,1,0,0,0,17,38,10,8,20,31,57,-26,38,0.2631578947,0.2105263158,0.5263157895,50.0,100.0,40.0,5.0,10.0,1.0,2.0
2015,2,2,19,3,13,11,4,4,6,7,11,13,2,1,0,0,17,38,10,8,20,31,57,-26,38,0.2631578947,0.2105263158,0.5263157895,50.0,100.0,40.0,7.0,12.0,1.4,2.4
2015,2,1,26,6,9,18,4,11,3,6,7,19,1,1,0,0,17,38,10,8,20,31,57,-26,38,0.2631578947,0.2105263158,0.5263157895,50.0,100.0,40.0,8.0,13.0,1.6,2.6
2015,2,1,30,3,13,17,2,6,3,4,15,6,3,0,0,0,17,38,10,8,20,31,57,-26,38,0.2631578947,0.2105263158,0.5263157895,50.0,100.0,40.0,9.0,15.0,1.8,3.0
2015,2,1,26,1,9,23,2,5,4,10,9,4,2,1,0,0,17,38,10,8,20,31,57,-26,38,0.2631578947,0.2105263158,0.5263157895,50.0,100.0,40.0,6.0,16.0,1.2,3.2
2015,8,3,21,0,18,12,8,6,6,5,7,10,0,3,0,0,1,38,26,9,3,73,32,41,87,0.6842105263,0.2368421053,0.07894736842,66.0,83.0,41.0,8.0,13.0,1.6,2.6
2015,8,4,30,0,12,6,4,2,5,4,11,18,2,3,0,1,1,38,26,9,3,73,32,41,87,0.6842105263,0.2368421053,0.07894736842,82.0,66.0,42.0,10.0,10.0,2.0,2.0
2015,8,2,16,0,27,6,10,4,8,7,11,11,0,1,0,0,1,38,26,9,3,73,32,41,87,0.6842105263,0.2368421053,0.07894736842,98.0,49.0,43.0,11.0,4.0,2.2,0.8
2015,8,4,29,2,29,11,9,2,7,4,12,11,0,3,0,0,1,38,26,9,3,73,32,41,87,0.6842105263,0.2368421053,0.07894736842,114.0,32.0,44.0,14.0,3.0,2.8,0.6
2015,8,3,2,0,17,7,8,1,9,2,11,9,2,2,0,0,1,38,26,9,3,73,32,41,87,0.6842105263,0.2368421053,0.07894736842,130.0,15.0,45.0,16.0,2.0,3.2,0.4
2015,8,2,32,0,21,5,8,1,15,0,7,9,1,0,0,1,1,38,26,9,3,73,32,41,87,0.6842105263,0.2368421053,0.07894736842,130.0,15.0,45.0,15.0,2.0,3.0,0.4
2015,8,2,13,0,12,8,3,0,5,4,13,13,3,3,0,1,1,38,26,9,3,73,32,41,87,0.6842105263,0.2368421053,0.07894736842,130.0,15.0,45.0,13.0,2.0,2.6,0.4
2015,8,2,33,0,28,6,9,0,8,6,8,14,0,3,0,0,1,38,26,9,3,73,32,41,87,0.6842105263,0.2368421053,0.07894736842,130.0,15.0,45.0,13.0,2.0,2.6,0.4
2015,8,1,19,1,3,10,2,5,1,4,12,14,0,2,0,0,1,38,26,9,3,73,32,41,87,0.6842105263,0.2368421053,0.07894736842,130.0,15.0,45.0,10.0,1.0,2.0,0.2
2015,8,1,6,1,14,10,5,5,7,7,9,9,1,2,1,0,1,38,26,9,3,73,32,41,87,0.6842105263,0.2368421053,0.07894736842,130.0,15.0,45.0,8.0,2.0,1.6,0.4
2015,8,1,26,1,22,12,7,5,9,2,10,11,3,3,0,0,1,38,26,9,3,73,32,41,87,0.6842105263,0.2368421053,0.07894736842,130.0,15.0,45.0,7.0,3.0,1.4,0.6
2015,8,2,27,1,19,7,10,2,9,0,5,22,1,6,0,0,1,38,26,9,3,73,32,41,87,0.6842105263,0.2368421053,0.07894736842,130.0,15.0,45.0,7.0,4.0,1.4,0.8
2015,8,1,20,0,7,15,2,2,3,7,13,11,7,1,0,0,1,38,26,9,3,73,32,41,87,0.6842105263,0.2368421053,0.07894736842,130.0,15.0,45.0,6.0,4.0,1.2,0.8
2015,8,1,9,0,17,8,7,1,3,6,12,13,2,2,0,0,1,38,26,9,3,73,32,41,87,0.6842105263,0.2368421053,0.07894736842,130.0,15.0,45.0,6.0,3.0,1.2,0.6
2015,8,3,28,1,24,17,8,9,11,3,12,8,2,1,0,0,1,38,26,9,3,73,32,41,87,0.6842105263,0.2368421053,0.07894736842,130.0,15.0,45.0,8.0,3.0,1.6,0.6
2015,8,1,26,3,10,13,3,5,4,6,14,14,2,5,0,0,1,38,26,9,3,73,32,41,87,0.6842105263,0.2368421053,0.07894736842,130.0,15.0,45.0,8.0,5.0,1.6,1.0
2015,8,0,3,1,19,15,6,5,11,4,10,13,2,1,0,0,1,38,26,9,3,73,32,41,87,0.6842105263,0.2368421053,0.07894736842,130.0,15.0,45.0,6.0,5.0,1.2,1.0
2015,8,2,13,0,14,10,5,2,7,1,7,12,1,2,0,0,1,38,26,9,3,73,32,41,87,0.6842105263,0.2368421053,0.07894736842,130.0,15.0,45.0,7.0,5.0,1.4,1.0
2015,8,1,32,1,15,12,4,1,8,5,13,9,4,3,0,0,1,38,26,9,3,73,32,41,87,0.6842105263,0.2368421053,0.07894736842,130.0,15.0,45.0,7.0,6.0,1.4,1.2
2015,8,2,7,1,28,10,7,4,8,3,9,7,2,1,0,0,1,38,26,9,3,73,32,41,87,0.6842105263,0.2368421053,0.07894736842,130.0,15.0,45.0,6.0,6.0,1.2,1.2
2015,8,3,6,1,11,9,3,2,3,4,7,6,1,1,0,0,1,38,26,9,3,73,32,41,87,0.6842105263,0.2368421053,0.07894736842,130.0,15.0,45.0,8.0,4.0,1.6,0.8
2015,8,6,10,3,12,17,8,7,2,8,16,7,3,1,0,0,1,38,26,9,3,73,32,41,87,0.6842105263,0.2368421053,0.07894736842,130.0,15.0,45.0,14.0,6.0,2.8,1.2
2015,8,1,19,1,6,16,2,4,2,14,12,16,4,3,0,1,1,38,26,9,3,73,32,41,87,0.6842105263,0.2368421053,0.07894736842,130.0,15.0,45.0,13.0,7.0,2.6,1.4
2015,8,2,9,1,14,7,5,4,2,3,7,13,1,1,1,1,1,38,26,9,3,73,32,41,87,0.6842105263,0.2368421053,0.07894736842,130.0,15.0,45.0,14.0,7.0,2.8,1.4
2015,8,1,20,1,9,19,4,7,7,4,14,13,5,3,1,0,1,38,26,9,3,73,32,41,87,0.6842105263,0.2368421053,0.07894736842,130.0,15.0,45.0,13.0,7.0,2.6,1.4
2015,8,2,17,1,15,12,5,4,7,5,12,9,5,2,0,0,1,38,26,9,3,73,32,41,87,0.6842105263,0.2368421053,0.07894736842,130.0,15.0,45.0,12.0,7.0,2.4,1.4
2015,8,0,28,0,24,12,6,3,8,2,10,13,2,3,0,0,1,38,26,9,3,73,32,41,87,0.6842105263,0.2368421053,0.07894736842,130.0,15.0,45.0,6.0,4.0,1.2,0.8
2015,8,2,27,0,15,13,6,2,5,6,4,11,0,3,0,0,1,38,26,9,3,73,32,41,87,0.6842105263,0.2368421053,0.07894736842,130.0,15.0,45.0,7.0,3.0,1.4,0.6
2015,8,1,26,1,7,9,1,1,6,4,14,23,2,2,0,1,1,38,26,9,3,73,32,41,87,0.6842105263,0.2368421053,0.07894736842,130.0,15.0,45.0,6.0,3.0,1.2,0.6
2015,8,3,30,5,19,11,7,8,3,5,10,14,1,3,0,0,1,38,26,9,3,73,32,41,87,0.6842105263,0.2368421053,0.07894736842,130.0,15.0,45.0,8.0,7.0,1.6,1.4
2015,8,5,29,0,21,11,11,0,2,1,13,9,0,0,0,0,1,38,26,9,3,73,32,41,87,0.6842105263,0.2368421053,0.07894736842,130.0,15.0,45.0,11.0,6.0,2.2,1.2
2015,8,2,2,1,12,8,5,1,7,7,7,8,2,3,0,0,1,38,26,9,3,73,32,41,87,0.6842105263,0.2368421053,0.07894736842,130.0,15.0,45.0,13.0,7.0,2.6,1.4
2015,8,1,33,0,12,18,3,5,4,5,10,10,4,3,0,0,1,38,26,9,3,73,32,41,87,0.6842105263,0.2368421053,0.07894736842,130.0,15.0,45.0,12.0,7.0,2.4,1.4
2015,8,3,13,2,8,19,3,8,6,6,11,14,2,0,0,0,1,38,26,9,3,73,32,41,87,0.6842105263,0.2368421053,0.07894736842,130.0,15.0,45.0,14.0,8.0,2.8,1.6
2015,8,0,1,0,7,12,3,1,2,6,11,17,3,4,0,0,1,38,26,9,3,73,32,41,87,0.6842105263,0.2368421053,0.07894736842,130.0,15.0,45.0,11.0,3.0,2.2,0.6
2015,8,3,16,1,11,8,4,2,6,2,1,10,0,1,0,0,1,38,26,9,3,73,32,41,87,0.6842105263,0.2368421053,0.07894736842,130.0,15.0,45.0,9.0,4.0,1.8,0.8
2015,8,0,32,3,12,9,3,5,4,3,11,12,2,3,1,0,1,38,26,9,3,73,32,41,87,0.6842105263,0.2368421053,0.07894736842,130.0,15.0,45.0,7.0,6.0,1.4,1.2
2015,8,0,27,1,19,8,4,2,9,1,10,13,1,3,0,0,1,38,26,9,3,73,32,41,87,0.6842105263,0.2368421053,0.07894736842,130.0,15.0,45.0,6.0,7.0,1.2,1.4
2015,9,3,32,1,10,16,6,6,4,7,13,13,0,3,0,0,10,38,13,9,16,47,51,-4,48,0.3421052632,0.2368421053,0.4210526316,117.0,28.0,45.0,6.0,6.0,1.2,1.2
2015,9,0,26,1,6,11,1,3,8,3,14,18,1,5,0,0,10,38,13,9,16,47,51,-4,48,0.3421052632,0.2368421053,0.4210526316,104.0,41.0,45.0,6.0,7.0,1.2,1.4
2015,9,1,2,0,14,7,4,4,2,4,7,12,0,2,0,0,10,38,13,9,16,47,51,-4,48,0.3421052632,0.2368421053,0.4210526316,91.0,54.0,45.0,4.0,6.0,0.8,1.2
2015,9,1,33,3,9,17,4,8,6,9,14,11,1,3,0,0,10,38,13,9,16,47,51,-4,48,0.3421052632,0.2368421053,0.4210526316,78.0,67.0,45.0,5.0,6.0,1.0,1.2
2015,9,0,6,0,14,11,3,3,5,5,12,10,2,3,0,0,10,38,13,9,16,47,51,-4,48,0.3421052632,0.2368421053,0.4210526316,65.0,80.0,45.0,5.0,5.0,1.0,1.0
2015,9,2,16,0,16,7,6,1,6,6,14,9,0,2,0,0,10,38,13,9,16,47,51,-4,48,0.3421052632,0.2368421053,0.4210526316,65.0,80.0,45.0,4.0,4.0,0.8,0.8
2015,9,1,8,2,7,14,4,5,3,2,13,7,1,1,1,1,10,38,13,9,16,47,51,-4,48,0.3421052632,0.2368421053,0.4210526316,65.0,80.0,45.0,5.0,5.0,1.0,1.0
2015,9,3,17,1,15,12,5,1,4,3,21,10,1,2,0,0,10,38,13,9,16,47,51,-4,48,0.3421052632,0.2368421053,0.4210526316,65.0,80.0,45.0,7.0,6.0,1.4,1.2
2015,9,1,27,1,10,7,3,3,9,8,12,11,2,0,0,0,10,38,13,9,16,47,51,-4,48,0.3421052632,0.2368421053,0.4210526316,65.0,80.0,45.0,7.0,4.0,1.4,0.8
2015,9,1,26,3,11,13,4,6,8,4,15,10,1,0,0,0,10,38,13,9,16,47,51,-4,48,0.3421052632,0.2368421053,0.4210526316,65.0,80.0,45.0,8.0,7.0,1.6,1.4
2015,9,0,10,1,13,14,3,2,6,1,12,14,0,3,0,0,10,38,13,9,16,47,51,-4,48,0.3421052632,0.2368421053,0.4210526316,65.0,80.0,45.0,6.0,8.0,1.2,1.6
2015,9,1,1,2,22,12,3,4,10,1,15,14,1,3,0,0,10,38,13,9,16,47,51,-4,48,0.3421052632,0.2368421053,0.4210526316,65.0,80.0,45.0,6.0,8.0,1.2,1.6
2015,9,3,24,1,15,11,4,4,6,3,17,16,1,3,0,0,10,38,13,9,16,47,51,-4,48,0.3421052632,0.2368421053,0.4210526316,65.0,80.0,45.0,6.0,8.0,1.2,1.6
2015,9,2,19,1,5,22,3,4,4,13,11,11,2,1,0,0,10,38,13,9,16,47,51,-4,48,0.3421052632,0.2368421053,0.4210526316,65.0,80.0,45.0,7.0,8.0,1.4,1.6
2015,9,0,32,2,19,8,4,4,7,6,17,17,3,3,0,0,10,38,13,9,16,47,51,-4,48,0.3421052632,0.2368421053,0.4210526316,65.0,80.0,45.0,6.0,7.0,1.2,1.4
2015,9,0,13,2,7,21,3,7,0,9,15,10,0,0,0,0,10,38,13,9,16,47,51,-4,48,0.3421052632,0.2368421053,0.4210526316,65.0,80.0,45.0,6.0,8.0,1.2,1.6
2015,9,1,29,0,13,5,7,2,7,3,22,13,3,0,0,0,10,38,13,9,16,47,51,-4,48,0.3421052632,0.2368421053,0.4210526316,65.0,80.0,45.0,6.0,6.0,1.2,1.2
2015,9,2,32,0,21,7,8,2,8,3,14,13,3,3,0,0,10,38,13,9,16,47,51,-4,48,0.3421052632,0.2368421053,0.4210526316,65.0,80.0,45.0,5.0,5.0,1.0,1.0
2015,9,0,30,2,14,10,2,4,11,5,12,12,2,1,0,0,10,38,13,9,16,47,51,-4,48,0.3421052632,0.2368421053,0.4210526316,65.0,80.0,45.0,3.0,6.0,0.6,1.2
2015,9,2,11,2,15,15,6,5,4,6,15,11,1,3,0,0,10,38,13,9,16,47,51,-4,48,0.3421052632,0.2368421053,0.4210526316,65.0,80.0,45.0,5.0,6.0,1.0,1.2
2015,9,1,1,2,4,14,2,6,3,9,19,13,2,2,1,0,10,38,13,9,16,47,51,-4,48,0.3421052632,0.2368421053,0.4210526316,65.0,80.0,45.0,6.0,6.0,1.2,1.2
2015,9,3,21,3,12,18,7,4,4,11,19,12,3,1,0,0,10,38,13,9,16,47,51,-4,48,0.3421052632,0.2368421053,0.4210526316,65.0,80.0,45.0,8.0,9.0,1.6,1.8
2015,9,3,10,2,10,17,3,6,1,7,13,8,2,2,0,0,10,38,13,9,16,47,51,-4,48,0.3421052632,0.2368421053,0.4210526316,65.0,80.0,45.0,9.0,11.0,1.8,2.2
2015,9,2,32,2,8,17,6,4,3,6,8,14,1,3,0,0,10,38,13,9,16,47,51,-4,48,0.3421052632,0.2368421053,0.4210526316,65.0,80.0,45.0,11.0,11.0,2.2,2.2
2015,9,0,20,1,6,23,1,5,4,11,12,8,3,1,0,0,10,38,13,9,16,47,51,-4,48,0.3421052632,0.2368421053,0.4210526316,65.0,80.0,45.0,9.0,10.0,1.8,2.0
2015,9,1,29,1,11,18,5,4,6,4,12,6,2,0,0,0,10,38,13,9,16,47,51,-4,48,0.3421052632,0.2368421053,0.4210526316,65.0,80.0,45.0,9.0,9.0,1.8,1.8
2015,9,0,19,3,6,15,1,3,6,8,5,17,1,2,0,0,10,38,13,9,16,47,51,-4,48,0.3421052632,0.2368421053,0.4210526316,65.0,80.0,45.0,6.0,9.0,1.2,1.8
2015,9,0,24,0,10,11,3,3,4,9,17,11,1,2,0,0,10,38,13,9,16,47,51,-4,48,0.3421052632,0.2368421053,0.4210526316,65.0,80.0,45.0,3.0,7.0,0.6,1.4
2015,9,0,2,0,6,14,0,3,2,5,12,11,1,1,0,0,10,38,13,9,16,47,51,-4,48,0.3421052632,0.2368421053,0.4210526316,65.0,80.0,45.0,1.0,5.0,0.2,1.0
2015,9,3,6,2,11,7,4,4,7,5,20,10,3,1,0,0,10,38,13,9,16,47,51,-4,48,0.3421052632,0.2368421053,0.4210526316,65.0,80.0,45.0,4.0,6.0,0.8,1.2
2015,9,1,16,0,14,19,2,5,6,8,6,15,1,4,0,0,10,38,13,9,16,47,51,-4,48,0.3421052632,0.2368421053,0.4210526316,65.0,80.0,45.0,4.0,5.0,0.8,1.0
2015,9,3,33,1,12,22,5,5,7,11,19,12,2,2,1,0,10,38,13,9,16,47,51,-4,48,0.3421052632,0.2368421053,0.4210526316,65.0,80.0,45.0,7.0,3.0,1.4,0.6
2015,9,0,26,1,9,23,3,3,2,10,10,11,2,0,0,0,10,38,13,9,16,47,51,-4,48,0.3421052632,0.2368421053,0.4210526316,65.0,80.0,45.0,7.0,4.0,1.4,0.8
2015,9,2,27,1,12,17,3,4,4,8,14,15,4,3,0,0,10,38,13,9,16,47,51,-4,48,0.3421052632,0.2368421053,0.4210526316,65.0,80.0,45.0,9.0,5.0,1.8,1.0
2015,9,0,8,1,8,17,1,7,6,3,13,12,2,2,0,0,10,38,13,9,16,47,51,-4,48,0.3421052632,0.2368421053,0.4210526316,65.0,80.0,45.0,6.0,4.0,1.2,0.8
2015,9,3,17,1,15,18,6,3,5,4,17,10,3,2,0,0,10,38,13,9,16,47,51,-4,48,0.3421052632,0.2368421053,0.4210526316,65.0,80.0,45.0,8.0,5.0,1.6,1.0
2015,9,1,10,1,14,19,5,4,6,13,11,4,2,1,0,0,10,38,13,9,16,47,51,-4,48,0.3421052632,0.2368421053,0.4210526316,65.0,80.0,45.0,6.0,5.0,1.2,1.0
2015,17,5,1,1,22,11,12,6,6,6,14,14,1,2,0,0,6,38,18,8,12,52,48,4,62,0.4736842105,0.2105263158,0.3157894737,70.0,76.0,44.0,11.0,5.0,2.2,1.0
2015,17,2,21,1,13,8,5,2,6,2,8,16,1,3,0,2,6,38,18,8,12,52,48,4,62,0.4736842105,0.2105263158,0.3157894737,75.0,72.0,43.0,11.0,5.0,2.2,1.0
2015,17,2,26,1,12,12,5,6,2,6,8,11,1,2,0,0,6,38,18,8,12,52,48,4,62,0.4736842105,0.2105263158,0.3157894737,80.0,68.0,42.0,13.0,5.0,2.6,1.0
2015,17,0,2,1,18,5,1,1,7,6,9,10,2,1,0,0,6,38,18,8,12,52,48,4,62,0.4736842105,0.2105263158,0.3157894737,85.0,64.0,41.0,10.0,5.0,2.0,1.0
2015,17,1,10,1,24,11,8,5,8,2,8,9,2,1,0,0,6,38,18,8,12,52,48,4,62,0.4736842105,0.2105263158,0.3157894737,90.0,60.0,40.0,10.0,5.0,2.0,1.0
2015,17,0,13,0,17,6,4,3,14,1,12,17,3,2,0,0,6,38,18,8,12,52,48,4,62,0.4736842105,0.2105263158,0.3157894737,90.0,60.0,40.0,5.0,4.0,1.0,0.8
2015,17,1,8,2,12,15,4,5,5,7,9,12,2,5,0,0,6,38,18,8,12,52,48,4,62,0.4736842105,0.2105263158,0.3157894737,90.0,60.0,40.0,4.0,5.0,0.8,1.0
2015,17,1,27,0,16,13,3,4,5,5,11,9,0,3,0,0,6,38,18,8,12,52,48,4,62,0.4736842105,0.2105263158,0.3157894737,90.0,60.0,40.0,3.0,4.0,0.6,0.8
2015,17,2,1,2,27,7,10,3,10,6,6,14,0,3,1,0,6,38,18,8,12,52,48,4,62,0.4736842105,0.2105263158,0.3157894737,90.0,60.0,40.0,5.0,5.0,1.0,1.0
2015,17,4,29,1,21,11,11,4,6,3,8,5,1,0,0,0,6,38,18,8,12,52,48,4,62,0.4736842105,0.2105263158,0.3157894737,90.0,60.0,40.0,8.0,5.0,1.6,1.0
2015,17,2,16,2,18,16,6,3,4,5,13,10,2,2,0,0,6,38,18,8,12,52,48,4,62,0.4736842105,0.2105263158,0.3157894737,90.0,60.0,40.0,10.0,7.0,2.0,1.4
2015,17,2,33,0,21,7,7,2,5,7,12,12,1,1,0,0,6,38,18,8,12,52,48,4,62,0.4736842105,0.2105263158,0.3157894737,90.0,60.0,40.0,11.0,5.0,2.2,1.0
2015,17,2,19,1,11,8,5,1,3,0,8,16,1,3,0,0,6,38,18,8,12,52,48,4,62,0.4736842105,0.2105263158,0.3157894737,90.0,60.0,40.0,12.0,6.0,2.4,1.2
2015,17,2,6,0,20,9,8,1,6,5,8,14,0,1,0,0,6,38,18,8,12,52,48,4,62,0.4736842105,0.2105263158,0.3157894737,90.0,60.0,40.0,12.0,4.0,2.4,0.8
2015,17,1,20,2,7,6,1,4,2,3,14,17,2,2,1,0,6,38,18,8,12,52,48,4,62,0.4736842105,0.2105263158,0.3157894737,90.0,60.0,40.0,9.0,5.0,1.8,1.0
2015,17,2,21,0,14,10,6,3,6,6,8,17,2,0,0,1,6,38,18,8,12,52,48,4,62,0.4736842105,0.2105263158,0.3157894737,90.0,60.0,40.0,9.0,3.0,1.8,0.6
2015,17,2,24,1,25,10,8,2,9,6,9,18,2,3,0,1,6,38,18,8,12,52,48,4,62,0.4736842105,0.2105263158,0.3157894737,90.0,60.0,40.0,9.0,4.0,1.8,0.8
2015,17,1,9,3,18,15,3,6,4,5,10,17,2,3,0,0,6,38,18,8,12,52,48,4,62,0.4736842105,0.2105263158,0.3157894737,90.0,60.0,40.0,8.0,6.0,1.6,1.2
